,Station,Start,End,Elevations,Key Volume
149,Station33,2025-02-12T23:35:10Z,2025-02-12T23:36:40Z,"(np.float64(20.181389891255087), np.float64(20.390867313566662), np.float64(20.549385291414556), np.float64(20.65519166524254), np.float64(20.707109651871576), np.float64(20.704579832276917), np.float64(20.647680289544898), np.float64(20.537123445649968), np.float64(20.37422983842707), np.float64(20.160880742120355))",39711.98785183236
150,Station34,2025-02-12T10:19:20Z,2025-02-12T10:24:20Z,"(np.float64(20.314994339061723), np.float64(21.120771609530237), np.float64(21.916293742861182), np.float64(22.696474372048826), np.float64(23.455566172337885), np.float64(24.18718133580111), np.float64(24.884347628838764), np.float64(25.539607131524914), np.float64(26.145162996240813), np.float64(26.69307636303546), np.float64(27.175510864614395), np.float64(27.585016190919116), np.float64(27.91483560821218), np.float64(28.159216192477416), np.float64(28.31369615699862), np.float64(28.375342318063243), np.float64(28.342913323375157), np.float64(28.21693086132728), np.float64(27.999650824616587), np.float64(27.69493764268788), np.float64(27.308055643855297), np.float64(26.845399441558985), np.float64(26.314189712756825), np.float64(25.7221610383052), np.float64(25.077265273376064), np.float64(24.387408369209343), np.float64(23.660232023373187), np.float64(22.902945189755393), np.float64(22.12220516360522), np.float64(21.324044085968715), np.float64(20.51383434209502))",198673.0859806085
151,Station34,2025-02-12T11:59:20Z,2025-02-12T12:06:40Z,"(np.float64(20.51588477548417), np.float64(21.782258444640078), np.float64(23.106856336188383), np.float64(24.493425523246824), np.float64(25.94567546961497), np.float64(27.467135979822306), np.float64(29.060953794320852), np.float64(30.729607107129237), np.float64(32.474511838423375), np.float64(34.295487664360735), np.float64(36.19004655727885), np.float64(38.152463952332475), np.float64(40.17259652513032), np.float64(42.23442793028184), np.float64(44.314366516606206), np.float64(46.379405340362545), np.float64(48.385409260313686), np.float64(50.27603853060291), np.float64(51.983142135521604), np.float64(53.42974416517143), np.float64(54.536695618011045), np.float64(55.23318939234264), np.float64(55.469386306136364), np.float64(55.22715550201151), np.float64(54.52436686314488), np.float64(53.41066543287947), np.float64(51.95677025126682), np.float64(50.2418505711027), np.float64(48.34298580795326), np.float64(46.32847816907057), np.float64(44.25483336233305), np.float64(42.166343275068776), np.float64(40.09614828156644), np.float64(38.06794418836905), np.float64(36.09782186271984), np.float64(34.19597242908035), np.float64(32.36814595395101), np.float64(30.616838446959132), np.float64(28.942225163221636), np.float64(27.342875905135063), np.float64(25.816292109994222), np.float64(24.359302997444377), np.float64(22.96835286098529), np.float64(21.639705778068702), np.float64(20.369588566993738))",680706.0999603494
152,Station34,2025-02-12T21:50:40Z,2025-02-12T21:58:20Z,"(np.float64(20.069410576696445), np.float64(21.382046725847932), np.float64(22.763733502587332), np.float64(24.22071825346705), np.float64(25.759818253462953), np.float64(27.388430768875857), np.float64(29.114518045199784), np.float64(30.94655273712009), np.float64(32.89340280678011), np.float64(34.96412579584586), np.float64(37.16762963292211), np.float64(39.512139395105976), np.float64(42.00438471130105), np.float64(44.64838768422783), np.float64(47.44368112418266), np.float64(50.38271232042364), np.float64(53.44707259213236), np.float64(56.60201488928707), np.float64(59.78847407249975), np.float64(62.91162088221691), np.float64(65.82561749138557), np.float64(68.3184064995547), np.float64(70.11381459190322), np.float64(70.92890209122112), np.float64(70.60358682160621), np.float64(69.20576400853095), np.float64(66.98410643104188), np.float64(64.22959775267509), np.float64(61.184255649097274), np.float64(58.02070886898062), np.float64(54.85341137088976), np.float64(51.75490483147703), np.float64(48.76900633677871), np.float64(45.92017737526061), np.float64(43.219969401485145), np.float64(40.67144513263381), np.float64(38.2722176536411), np.float64(36.01653725847823), np.float64(33.89671543730774), np.float64(31.904085060387636), np.float64(30.0296361775197), np.float64(28.264426058372354), np.float64(26.5998334209222), np.float64(25.02770633689508), np.float64(23.54043864015468), np.float64(22.13099916917187), np.float64(20.792930700133684))",874172.5927570135
153,Station34,2025-02-12T23:34:30Z,2025-02-12T23:37:20Z,"(np.float64(20.123271824264886), np.float64(20.546162040531392), np.float64(20.926329111759728), np.float64(21.259838176969282), np.float64(21.54304725914088), np.float64(21.772722296681966), np.float64(21.94614713972927), np.float64(22.06122152361113), np.float64(22.11654023592926), np.float64(22.111447642922894), np.float64(22.046063387174332), np.float64(21.921277242591806), np.float64(21.738713548482007), np.float64(21.500668023216075), np.float64(21.21002177532353), np.float64(20.870138747249996), np.float64(20.48475351771411), np.float64(20.05785634664829))",78597.89946502117
154,Station35,2025-02-12T10:19:30Z,2025-02-12T10:24:10Z,"(np.float64(20.025991830745408), np.float64(20.758789874747727), np.float64(21.47465294633701), np.float64(22.1684446211955), np.float64(22.834538319294804), np.float64(23.466876560178438), np.float64(24.059063366293216), np.float64(24.604492567150494), np.float64(25.096512185385947), np.float64(25.528621608327306), np.float64(25.894694108893198), np.float64(26.189212956692316), np.float64(26.407505547917378), np.float64(26.545957483163438), np.float64(26.602188070585036), np.float64(26.57517078016241), np.float64(26.46528670960087), np.float64(26.274305590138216), np.float64(26.005296247610794), np.float64(25.66247550035233), np.float64(25.251010059556418), np.float64(24.776789298822155), np.float64(24.24618750020881), np.float64(23.665832603750424), np.float64(23.042395210829795), np.float64(22.382407413782612), np.float64(21.692116711261523), np.float64(20.97737641408912), np.float64(20.243570908583514))",167362.07384871357
155,Station35,2025-02-12T11:59:20Z,2025-02-12T12:06:40Z,"(np.float64(20.453207584963202), np.float64(21.735405712769587), np.float64(23.079406476612846), np.float64(24.489750342175686), np.float64(25.971121556286292), np.float64(27.528246649605524), np.float64(29.165738828434332), np.float64(30.887867283117576), np.float64(32.69822354348444), np.float64(34.59924849834848), np.float64(36.59157373530575), np.float64(38.673120265195045), np.float64(40.83788862572524), np.float64(43.07437160303332), np.float64(45.36353423462131), np.float64(47.676354641876735), np.float64(49.97103912325058), np.float64(52.19027483562289), np.float64(54.25934006451835), np.float64(56.08658828709227), np.float64(57.56854687785184), np.float64(58.60182252289171), np.float64(59.10177668724636), np.float64(59.02302323658763), np.float64(58.37238837934438), np.float64(57.20687216982025), np.float64(55.61786001058625), np.float64(53.710322805734535), np.float64(51.58562134199027), np.float64(49.33145406592582), np.float64(47.01814763986751), np.float64(44.69894625516451), np.float64(42.412219161033256), np.float64(40.18426635276769), np.float64(38.032040775755725), np.float64(35.96550199523268), np.float64(33.989526311218654), np.float64(32.10539599521927), np.float64(30.311928063894367), np.float64(28.606311313102704), np.float64(26.984715532313444), np.float64(25.442727180175474), np.float64(23.975655302424887), np.float64(22.578741861072572), np.float64(21.247302541152155))",732100.5103820154
156,Station35,2025-02-12T21:50:50Z,2025-02-12T21:58:20Z,"(np.float64(20.67791251234474), np.float64(22.01056894066065), np.float64(23.41265650698154), np.float64(24.890119117108), np.float64(26.449334671184186), np.float64(28.097075997099353), np.float64(29.84042962544838), np.float64(31.686652151462397), np.float64(33.64293565320332), np.float64(35.716042323681556), np.float64(37.9117531843037), np.float64(40.234055339396356), np.float64(42.68396540046203), np.float64(45.257852170112116), np.float64(47.94507891551971), np.float64(50.72473765510371), np.float64(53.56121111298038), np.float64(56.398331735434745), np.float64(59.15219512890818), np.float64(61.7037086646987), np.float64(63.894656681603536), np.float64(65.53610597032606), np.float64(66.44172722237974), np.float64(66.48771521845258), np.float64(65.66797779318925), np.float64(64.09720389721366), np.float64(61.95877805243624), np.float64(59.4433246554692), np.float64(56.712548788533475), np.float64(53.889036842635214), np.float64(51.05953905619817), np.float64(48.28234886762726), np.float64(45.59460915943795), np.float64(43.01830045929693), np.float64(40.56480380143259), np.float64(38.238261132782036), np.float64(36.038001919042365), np.float64(33.960269718063834), np.float64(31.99943371930448), np.float64(30.14882620750742), np.float64(28.401311270645493), np.float64(26.749662408748332), np.float64(25.18680568623781), np.float64(23.70596934568274), np.float64(22.300769177535308), np.float64(20.965250442376192))",826730.3879079884
157,Station35,2025-02-12T23:34:10Z,2025-02-12T23:37:40Z,"(np.float64(20.363813974701582), np.float64(20.905967871288848), np.float64(21.41183815039805), np.float64(21.876516779130924), np.float64(22.295141098208237), np.float64(22.66302587960873), np.float64(22.97580667533641), np.float64(23.229587255745475), np.float64(23.421082330577054), np.float64(23.5477458655901), np.float64(23.607875418895926), np.float64(23.60068416009209), np.float64(23.52633455178485), np.float64(23.385930814217808), np.float64(23.181470842652892), np.float64(22.915761698136578), np.float64(22.5923056644633), np.float64(22.215165793203013), np.float64(21.788820668782044), np.float64(21.318017840975468), np.float64(20.807634185998094), np.float64(20.26254966781176))",106859.56289584833
158,Station36,2025-02-12T10:19:50Z,2025-02-12T10:23:50Z,"(np.float64(20.30132745063444), np.float64(20.936318083827906), np.float64(21.54372322511502), np.float64(22.118280529221444), np.float64(22.654499111991488), np.float64(23.146770307841432), np.float64(23.589504253189553), np.float64(23.977288900514324), np.float64(24.305065207761935), np.float64(24.56830940977137), np.float64(24.76321091645706), np.float64(24.886832986529924), np.float64(24.937243315662208), np.float64(24.91360328471788), np.float64(24.8162077838501), np.float64(24.646471895672185), np.float64(24.406865657514633), np.float64(24.100802873775308), np.float64(23.732493800482374), np.float64(23.30677396134875), np.float64(22.828922162858273), np.float64(22.304480046278908), np.float64(21.73908358521105), np.float64(21.13831427667369), np.float64(20.50757486738534))",132226.91422900013
159,Station36,2025-02-12T11:59:20Z,2025-02-12T12:06:50Z,"(np.float64(20.350759945757353), np.float64(21.6438245401532), np.float64(23.001556271873437), np.float64(24.429181031205506), np.float64(25.932237857350156), np.float64(27.516520078921726), np.float64(29.18797238924132), np.float64(30.952524443078737), np.float64(32.815834182638696), np.float64(34.782904310993025), np.float64(36.85752261395312), np.float64(39.04146080192547), np.float64(41.33334727777714), np.float64(43.72710801109799), np.float64(46.20985070271696), np.float64(48.759061789179356), np.float64(51.339021057356625), np.float64(53.89647909038243), np.float64(56.35602688941178), np.float64(58.61646272668364), np.float64(60.551089940649454), np.float64(62.01692028984749), np.float64(62.87780694311869), np.float64(63.039828704499534), np.float64(62.483551538371145), np.float64(61.271503750731206), np.float64(59.52507513764681), np.float64(57.38787850174079), np.float64(54.99604294418732), np.float64(52.463029748092346), np.float64(49.87593067870321), np.float64(47.29775813258599), np.float64(44.77183844030264), np.float64(42.32635653297951), np.float64(39.9782980971769), np.float64(37.73660725867491), np.float64(35.604607208393475), np.float64(33.581804091961665), np.float64(31.665203340722492), np.float64(29.85025322773807), np.float64(28.131509756809493), np.float64(26.503096732002092), np.float64(24.959017365025005), np.float64(23.493359594988174), np.float64(22.10042621615598), np.float64(20.774812469343843))",786258.8604137364
160,Station36,2025-02-12T21:51:00Z,2025-02-12T21:58:20Z,"(np.float64(21.216638872215942), np.float64(22.56173673053861), np.float64(23.975383691468938), np.float64(25.46296506342385), np.float64(27.03010754268236), np.float64(28.68257873399849), np.float64(30.42612564594329), np.float64(32.26622670707914), np.float64(34.207722695880115), np.float64(36.25428017986394), np.float64(38.407626353533225), np.float64(40.666476782378226), np.float64(43.02505895642374), np.float64(45.47111899557985), np.float64(47.98329698836139), np.float64(50.52779332061538), np.float64(53.05438006822115), np.float64(55.49215414433081), np.float64(57.74618341474165), np.float64(59.697569923598586), np.float64(61.21118307842658), np.float64(62.15554208412944), np.float64(62.43421186108866), np.float64(62.01667992682999), np.float64(60.94953967156843), np.float64(59.339704877334825), np.float64(57.32180902530937), np.float64(55.02868352180081), np.float64(52.57431754721803), np.float64(50.04821025057388), np.float64(47.51636690205953), np.float64(45.025019653411086), np.float64(42.604893478494134), np.float64(40.27507564492023), np.float64(38.04619436014554), np.float64(35.92289566512088), np.float64(33.905711245106936), np.float64(31.992434433736733), np.float64(30.17911493050071), np.float64(28.460765595583453), np.float64(26.83185591673066), np.float64(25.28664977139011), np.float64(23.81943099375604), np.float64(22.42464905507022), np.float64(21.097008540077006))",774762.4945391162
161,Station36,2025-02-12T23:33:50Z,2025-02-12T23:38:00Z,"(np.float64(20.319531670431466), np.float64(20.973821905384003), np.float64(21.601072022336588), np.float64(22.195910331301096), np.float64(22.752712210872396), np.float64(23.26571188067899), np.float64(23.729141609046575), np.float64(24.137395116063225), np.float64(24.485208905966655), np.float64(24.767852213619246), np.float64(24.981313656892432), np.float64(25.12247108162051), np.float64(25.18923093354524), np.float64(25.18062506327089), np.float64(25.09685613435825), np.float64(24.93928738708097), np.float64(24.710377750032805), np.float64(24.413568373621658), np.float64(24.05313080935693), np.float64(23.633989709834843), np.float64(23.16153383296067), np.float64(22.64142839188747), np.float64(22.07943975827152), np.float64(21.481280706271516), np.float64(20.852481299994665), np.float64(20.19828761738893))",138931.845778433
162,Station37,2025-02-12T10:20:10Z,2025-02-12T10:23:30Z,"(np.float64(20.31077507339381), np.float64(20.833706004416314), np.float64(21.320117624829415), np.float64(21.765238442965085), np.float64(22.164358081899593), np.float64(22.512955613147707), np.float64(22.806837936662355), np.float64(23.042281201242563), np.float64(23.21616680613852), np.float64(23.326102775644706), np.float64(23.370521493604176), np.float64(23.34874603726439), np.float64(23.26101959827383), np.float64(23.108495476723384), np.float64(22.89318848482982), np.float64(22.617891831249235), np.float64(22.2860662293829), np.float64(21.901709752106786), np.float64(21.469217684740926), np.float64(20.9932413340795), np.float64(20.478553618232574))",100734.6398489856
163,Station37,2025-02-12T11:59:20Z,2025-02-12T12:07:00Z,"(np.float64(20.209442731766163), np.float64(21.50840789000662), np.float64(22.874148439546943), np.float64(24.31244636659797), np.float64(25.82954501382831), np.float64(27.432131193719695), np.float64(29.127284610719176), np.float64(30.922378043039984), np.float64(32.82490476158731), np.float64(34.842200025798185), np.float64(36.981010293626674), np.float64(39.246845865369394), np.float64(41.64302860259551), np.float64(44.16931435332624), np.float64(46.81992782069946), np.float64(49.58079467313375), np.float64(52.42569562368034), np.float64(55.31102468266965), np.float64(58.16890434669475), np.float64(60.89889598087997), np.float64(63.36021837333347), np.float64(65.37058348623464), np.float64(66.72439678875772), np.float64(67.24348138755575), np.float64(66.8485416888719), np.float64(65.5992546011078), np.float64(63.66356097037157), np.float64(61.24694489399607), np.float64(58.53694743726424), np.float64(55.68077974016898), np.float64(52.784555533422825), np.float64(49.92058101851231), np.float64(47.135723445855696), np.float64(44.45852267516114), np.float64(41.90465924848144), np.float64(39.48098792321252), np.float64(37.18845141537526), np.float64(35.02415565372345), np.float64(32.982829006999424), np.float64(31.05783422660613), np.float64(29.241858803735926), np.float64(27.527376333973024), np.float64(25.906946456330314), np.float64(24.373402232974634), np.float64(22.919960005098268), np.float64(21.540276631370663), np.float64(20.228471666596423))",837553.9446184646
164,Station37,2025-02-12T21:51:00Z,2025-02-12T21:58:20Z,"(np.float64(20.3910883737915), np.float64(21.6783446090756), np.float64(23.027448158334277), np.float64(24.442858220799252), np.float64(25.929145623767845), np.float64(27.490881165946412), np.float64(29.132467025974886), np.float64(30.857889699704664), np.float64(32.67036609882496), np.float64(34.5718461872837), np.float64(36.56232619089076), np.float64(38.638917093897724), np.float64(40.794606462585314), np.float64(43.016653142804856), np.float64(45.2845749929843), np.float64(47.567750026831334), np.float64(49.822787075010524), np.float64(51.99108867281352), np.float64(53.997487399067396), np.float64(55.75147975143348), np.float64(57.15313343878762), np.float64(58.10538797601541), np.float64(58.532023921484914), np.float64(58.39605883937291), np.float64(57.710056580209745), np.float64(56.53252231423749), np.float64(54.952492035346886), np.float64(53.07038510424262), np.float64(50.98250447641725), np.float64(48.77204404437897), np.float64(46.50579056686515), np.float64(44.23442863546781), np.float64(41.99459560628938), np.float64(39.81149623184193), np.float64(37.701451078282), np.float64(35.67411038384804), np.float64(33.734258515500706), np.float64(31.883226344020237), np.float64(30.119965632176196), np.float64(28.44184850047447), np.float64(26.845251315482365), np.float64(25.325973766961337), np.float64(23.879534298462303), np.float64(22.501374153563546), np.float64(21.186994739199125))",724162.5621002484
165,Station37,2025-02-12T23:33:40Z,2025-02-12T23:38:10Z,"(np.float64(20.738272123506203), np.float64(21.474206736777553), np.float64(22.188976650064593), np.float64(22.876879290338447), np.float64(23.531749415399027), np.float64(24.147049369236413), np.float64(24.715996861273947), np.float64(25.23173096646596), np.float64(25.68751346420472), np.float64(26.07695828679693), np.float64(26.394277217868293), np.float64(26.634525790366855), np.float64(26.79383044771707), np.float64(26.869577266099853), np.float64(26.860544426616972), np.float64(26.766965218141866), np.float64(26.59051510002452), np.float64(26.334224200251064), np.float64(26.00232423159969), np.float64(25.600044903757052), np.float64(25.13337859225192), np.float64(24.60883295969701), np.float64(24.033189645499522), np.float64(23.41328370691255), np.float64(22.755814065320227), np.float64(22.06719061745701), np.float64(21.35341955874803), np.float64(20.62002522550941))",167111.69338730973
166,Station38,2025-02-12T10:19:20Z,2025-02-12T10:25:00Z,"(np.float64(20.92939512553837), np.float64(21.876035646641697), np.float64(22.827190886449998), np.float64(23.778425437120827), np.float64(24.724366231564904), np.float64(25.65862066892695), np.float64(26.573720518075067), np.float64(27.46110615019119), np.float64(28.31116781046978), np.float64(29.113361353860668), np.float64(29.856414133294457), np.float64(30.52863151782353), np.float64(31.118305121501322), np.float64(31.61421030735161), np.float64(32.00616419902041), np.float64(32.285599067321684), np.float64(32.446093538969336), np.float64(32.483799815563735), np.float64(32.39771195390352), np.float64(32.1897384853663), np.float64(31.864569105880275), np.float64(31.429354006936666), np.float64(30.893238982888786), np.float64(30.26681453673065), np.float64(29.561540654006546), np.float64(28.789201876507008), np.float64(27.96143327474738), np.float64(27.08934117675044), np.float64(26.18322675993828), np.float64(25.252408208190744), np.float64(24.305128984019213), np.float64(23.3485356551307), np.float64(22.38870780173439), np.float64(21.430723768303405), np.float64(20.47874844690013))",275079.13774177217
167,Station38,2025-02-12T11:59:40Z,2025-02-12T12:06:30Z,"(np.float64(20.69292062915902), np.float64(21.901230688962354), np.float64(23.1554459780668), np.float64(24.45679222383006), np.float64(25.805955586832084), np.float64(27.202858261396287), np.float64(28.646372041070947), np.float64(30.133958957557724), np.float64(31.66122980498085), np.float64(33.22141617574259), np.float64(34.80476148684964), np.float64(36.39785389061743), np.float64(37.98295177594058), np.float64(39.53739297843731), np.float64(41.03323128145252), np.float64(42.43730119003276), np.float64(43.71195533313032), np.float64(44.816713178415576), np.float64(45.710957748751014), np.float64(46.357581403830224), np.float64(46.72712987969213), np.float64(46.801641876192136), np.float64(46.57723012676858), np.float64(46.06466669004459), np.float64(45.28779550260799), np.float64(44.28024389399876), np.float64(43.08132241626523), np.float64(41.732033873361786), np.float64(40.27184009614357), np.float64(38.736462146649984), np.float64(37.156684954995384), np.float64(35.55796707464637), np.float64(33.96060546364041), np.float64(32.380227787446486), np.float64(30.82843788826787), np.float64(29.313496580068893), np.float64(27.84096709709337), np.float64(26.41428888090369), np.float64(25.035266018791855), np.float64(23.704470207015913), np.float64(22.421565352409228), np.float64(21.185564100180507))",534878.3761595957
168,Station38,2025-02-12T21:50:20Z,2025-02-12T21:58:00Z,"(np.float64(20.644650229037723), np.float64(21.999827068710093), np.float64(23.42947587916729), np.float64(24.94072690618924), np.float64(26.541450936604146), np.float64(28.24030643341085), np.float64(30.04677027904501), np.float64(31.971139791907483), np.float64(34.02448778899953), np.float64(36.21854418309762), np.float64(38.565466075187885), np.float64(41.07744238230278), np.float64(43.76605700591676), np.float64(46.64130336732061), np.float64(49.710096384861075), np.float64(52.974050126497836), np.float64(56.426140845999015), np.float64(60.04555355532142), np.float64(63.78925378550515), np.float64(67.57699308589966), np.float64(71.26223802980499), np.float64(74.57460351616001), np.float64(77.03050314418357), np.float64(77.95443811973665), np.float64(76.97420772663422), np.float64(74.48485931501226), np.float64(71.1607817404432), np.float64(67.47727604695639), np.float64(63.69895168177801), np.float64(59.96900018831447), np.float64(56.36565867676629), np.float64(52.930674044476035), np.float64(49.684011886088534), np.float64(46.63213903670893), np.float64(43.773090149098934), np.float64(41.099745427208035), np.float64(38.60200960177913), np.float64(36.26826756966575), np.float64(34.08634587311931), np.float64(32.044132115728516), np.float64(30.129957996585986), np.float64(28.332820713565148), np.float64(26.642495683718774), np.float64(25.049577825128576), np.float64(23.54547730820554), np.float64(22.122387556688935), np.float64(20.773237511178387))",926835.8155369104
169,Station39,2025-02-12T10:19:30Z,2025-02-12T10:24:50Z,"(np.float64(20.79930253475249), np.float64(21.678857833862363), np.float64(22.554708672536865), np.float64(23.42185295327426), np.float64(24.274461652439413), np.float64(25.105855068478927), np.float64(25.908514473542613), np.float64(26.674140725421204), np.float64(27.393771044580912), np.float64(28.05796299953651), np.float64(28.657050259951074), np.float64(29.181467641825208), np.float64(29.622133688076026), np.float64(29.97086853922924), np.float64(30.22081496542912), np.float64(30.366823491901993), np.float64(30.40576085105888), np.float64(30.336706011891458), np.float64(30.161009725532242), np.float64(29.882210046371977), np.float64(29.505814376709022), np.float64(29.03897449400184), np.float64(28.490091674785496), np.float64(27.868392877378124), np.float64(27.18351623112609), np.float64(26.445136468913013), np.float64(25.662650788155435), np.float64(24.844935217350255), np.float64(24.00017259445461), np.float64(23.135746639936276), np.float64(22.258192530771968), np.float64(21.373192560651553), np.float64(20.485605365658586))",235571.64577556675
170,Station39,2025-02-12T11:59:40Z,2025-02-12T12:06:40Z,"(np.float64(20.756845443648817), np.float64(21.995670224910903), np.float64(23.285831218107965), np.float64(24.629542402340526), np.float64(26.028647150749702), np.float64(27.48441189415495), np.float64(28.997252487386923), np.float64(30.566376901602684), np.float64(32.189326673320934), np.float64(33.86140049742942), np.float64(35.57494847609029), np.float64(37.31853796166031), np.float64(39.076016152380795), np.float64(40.825536318890904), np.float64(42.53867942704871), np.float64(44.17989293561585), np.float64(45.70657401416043), np.float64(47.07021105171974), np.float64(48.21899301199224), np.float64(49.10209606799296), np.float64(49.675379347907246), np.float64(49.90752891646386), np.float64(49.78509364033948), np.float64(49.314823506393644), np.float64(48.522489387417), np.float64(47.448605290952564), np.float64(46.14246844131406), np.float64(44.656168041397365), np.float64(43.0397581160696), np.float64(41.338083245676025), np.float64(39.58917793613571), np.float64(37.82387134754215), np.float64(36.0661705775115), np.float64(34.33406123054223), np.float64(32.64046827461772), np.float64(30.994217281459097), np.float64(29.400909680250034), np.float64(27.863674729022172), np.float64(26.38379046596288), np.float64(24.961181833562687), np.float64(23.59481141237348), np.float64(22.28298033484141), np.float64(21.02355633752121))",588533.724889829
171,Station39,2025-02-12T21:50:20Z,2025-02-12T21:58:00Z,"(np.float64(20.057051844642494), np.float64(21.373618707062388), np.float64(22.76012948711142), np.float64(24.223040780175612), np.float64(25.76943285128223), np.float64(27.40703476347409), np.float64(29.144228949141397), np.float64(30.99002215018437), np.float64(32.95396360285651), np.float64(35.04598279462885), np.float64(37.27610711010098), np.float64(39.65400286490765), np.float64(42.188259595070974), np.float64(44.88530376426883), np.float64(47.74777835758761), np.float64(50.77214742712251), np.float64(53.94515553167719), np.float64(57.238543827850314), np.float64(60.60101855698342), np.float64(63.94582699108206), np.float64(67.13178963401396), np.float64(69.93787610262783), np.float64(72.04612254440941), np.float64(73.08818669648305), np.float64(72.82096392833586), np.float64(71.31279001720259), np.float64(68.88592224951732), np.float64(65.90188604123716), np.float64(62.639552294963046), np.float64(59.284235427651126), np.float64(55.95203254463244), np.float64(52.713193264587986), np.float64(49.60824117104596), np.float64(46.658391782404955), np.float64(43.87231624325235), np.float64(41.25061970458078), np.float64(38.78885208850121), np.float64(36.47954374574861), np.float64(34.31357667644946), np.float64(32.281096964202476), np.float64(30.37210937566978), np.float64(28.576852598473398), np.float64(26.886024398484828), np.float64(25.29090540837582), np.float64(23.783415622106073), np.float64(22.356127247827693), np.float64(21.002250181507517))",892860.857544491
172,Station39,2025-02-12T23:34:50Z,2025-02-12T23:36:20Z,"(np.float64(20.049111770042423), np.float64(20.268585962153544), np.float64(20.437807073475337), np.float64(20.554919879552315), np.float64(20.618627420775244), np.float64(20.628236882148283), np.float64(20.58368444076245), np.float64(20.48553730119396), np.float64(20.334972781178), np.float64(20.133735967410352))",39349.38620878
173,Station40,2025-02-12T10:19:40Z,2025-02-12T10:24:40Z,"(np.float64(20.566101587738846), np.float64(21.37317368801578), np.float64(22.16890207002519), np.float64(22.948005481440916), np.float64(23.704534970547584), np.float64(24.431901915490513), np.float64(25.12294397648755), np.float64(25.770035940025892), np.float64(26.365250309096304), np.float64(26.900568864989356), np.float64(27.36814127659456), np.float64(27.760580504729873), np.float64(28.071278008668827), np.float64(28.294715775398625), np.float64(28.42674834076245), np.float64(28.46482751820876), np.float64(28.408146230577596), np.float64(28.257685518092508), np.float64(28.016159359384293), np.float64(27.68786351058096), np.float64(27.278444980977497), np.float64(26.794616183374707), np.float64(26.243841173088015), np.float64(25.634020657526513), np.float64(24.973198401520502), np.float64(24.269305558539205), np.float64(23.52995270087403), np.float64(22.762273045843646), np.float64(21.972815318410706), np.float64(21.167481166908818), np.float64(20.351500032226106))",199879.59030031806
174,Station40,2025-02-12T11:59:40Z,2025-02-12T12:06:50Z,"(np.float64(20.777004798945768), np.float64(22.041551649725136), np.float64(23.362352290670522), np.float64(24.74258574509952), np.float64(26.185247821323642), np.float64(27.69297457958641), np.float64(29.267798222057753), np.float64(30.910815050802594), np.float64(32.62174107951815), np.float64(34.39832754550028), np.float64(36.23560755247453), np.float64(38.12494928741371), np.float64(40.052905629720016), np.float64(41.99988233841101), np.float64(43.93870868446683), np.float64(45.83329922630164), np.float64(47.6377540242088), np.float64(49.29644790547696), np.float64(50.74584524176805), np.float64(51.9187865642903), np.float64(52.75157248046087), np.float64(53.19312531333245), np.float64(53.21407251213331), np.float64(52.81267781213588), np.float64(52.01521178252511), np.float64(50.870602951174455), np.float64(49.44157166662795), np.float64(47.795337244974235), np.float64(45.996215361742344), np.float64(44.10099040679343), np.float64(42.156831447665866), np.float64(40.201030088111736), np.float64(38.26181013499793), np.float64(36.3596332621653), np.float64(34.50863022251347), np.float64(32.7179520453008), np.float64(30.992946616471723), np.float64(29.336132330598048), np.float64(27.747975916249125), np.float64(26.227497752520232), np.float64(24.772733229255323), np.float64(23.38107819803434), np.float64(22.049543431891877), np.float64(20.774938998105984))",644067.9719097725
175,Station40,2025-02-12T21:50:30Z,2025-02-12T21:58:00Z,"(np.float64(20.69411031919005), np.float64(22.03353539253655), np.float64(23.44370777140091), np.float64(24.93085726688194), np.float64(26.50171667551104), np.float64(28.163500651560472), np.float64(29.92384720005938), np.float64(31.79070271102424), np.float64(33.77212335126669), np.float64(35.87595439712498), np.float64(38.10933363805643), np.float64(40.47794384559824), np.float64(42.984910495839706), np.float64(45.62920167005307), np.float64(48.40333346856003), np.float64(51.29011192534402), np.float64(54.25805130703556), np.float64(57.25502630810973), np.float64(60.199780024824754), np.float64(62.971612751197625), np.float64(65.4012620853274), np.float64(67.27288687769916), np.float64(68.35672486558988), np.float64(68.48547685883494), np.float64(67.63794972244854), np.float64(65.95138433282959), np.float64(63.64868969653381), np.float64(60.95401761139671), np.float64(58.04921971504596), np.float64(55.06633115484903), np.float64(52.095281245264424), np.float64(49.19441395143272), np.float64(46.39954751752454), np.float64(43.730844070877744), np.float64(41.197790035571764), np.float64(38.80274262434855), np.float64(36.543429735663445), np.float64(34.414695564709426), np.float64(32.40970576059657), np.float64(30.52076744660199), np.float64(28.739876634143833), np.float64(27.05907427673815), np.float64(25.47066931442246), np.float64(23.967370339938913), np.float64(22.542355371593203), np.float64(21.189300451968933))",847236.9170395926
176,Station40,2025-02-12T23:34:20Z,2025-02-12T23:37:00Z,"(np.float64(20.403695585983712), np.float64(20.792942634346133), np.float64(21.1365193282138), np.float64(21.43072494391215), np.float64(21.672239145206767), np.float64(21.858232963363996), np.float64(21.986469407119124), np.float64(22.055386869768416), np.float64(22.064159274496433), np.float64(22.012728383369332), np.float64(21.901805749745474), np.float64(21.73284417302611), np.float64(21.507980910836448), np.float64(21.229957007980175), np.float64(20.90201865756711), np.float64(20.527807366285373), np.float64(20.111245817991293))",74419.34301467292
